country,year,country_year,q1_index_measure,q1_macro_appointment_procedures_ind_measure,q1_micro_appointment_judges_ind_measure,q1_micro_appointment_court_presidents_ind_measure,q1_micro_appointment_veto_ind_measure,q1_macro_selection_criteria_ind_measure,q1_micro_selection_predetermined_law_ind_measure,q1_micro_selection_intl_standards_ind_measure,q1_micro_transparency_appeal_ind_measure,q1_macro_professional_rights_ind_measure,q1_micro_judge_tenure_ind_measure,q1_micro_judge_immunity_ind_measure,q1_micro_judge_salary_ind_measure,q1_macro_professional_obligations_ind_measure,q1_micro_disciplinary_proceedings_law_ind_measure,q1_micro_disciplinary_proceedings_actors_ind_measure,q1_micro_conflict_recusal_evaluation_ind_measure,q1_macro_judicial_administration_ind_measure,q1_micro_judicial_self_governance_bodies_ind_measure,q1_micro_judicial_self_governance_competences_ind_measure,q1_micro_courts_administration_ind_measure,q2_index_measure,q2_macro_appointment_procedures_ind_measure,q2_micro_appointment_judges_court_presidents_ind_measure,q2_micro_selection_criteria_transparency_ind_measure,q2_macro_professional_rights_ind_measure,q2_micro_judge_tenure_ind_measure,q2_micro_judge_immunity_ind_measure,q2_micro_judge_salary_ind_measure,q2_macro_professional_obligations_ind_measure,q2_micro_disciplinary_proceedings_law_ind_measure,q2_micro_disciplinary_proceedings_actors_ind_measure,q2_micro_conflict_recusal_evaluation_ind_measure,q2_macro_court_functioning_ind_measure,q2_micro_courts_organization_functioning_ind_measure,q2_micro_courts_administration_budget_ind_measure
Ireland,2004,Ireland_2004,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2005,Ireland_2005,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2006,Ireland_2006,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2007,Ireland_2007,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2008,Ireland_2008,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2009,Ireland_2009,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2010,Ireland_2010,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2011,Ireland_2011,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2012,Ireland_2012,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2013,Ireland_2013,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2014,Ireland_2014,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2015,Ireland_2015,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2016,Ireland_2016,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2017,Ireland_2017,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2018,Ireland_2018,0.36,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.31,0.25,0.0,0.67,0.11,0.0,0.0,0.33,0.4,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.31,0.25,0.0,0.67,0.4,0.8,0.0
Ireland,2019,Ireland_2019,0.53,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.64,1.0,0.25,0.67,0.63,0.67,0.89,0.33,0.47,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.56,1.0,0.0,0.67,0.4,0.8,0.0
Ireland,2020,Ireland_2020,0.53,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.64,1.0,0.25,0.67,0.63,0.67,0.89,0.33,0.47,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.56,1.0,0.0,0.67,0.4,0.8,0.0
Ireland,2021,Ireland_2021,0.53,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.64,1.0,0.25,0.67,0.63,0.67,0.89,0.33,0.47,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.56,1.0,0.0,0.67,0.4,0.8,0.0
Ireland,2022,Ireland_2022,0.54,0.0,0.0,0.0,0.0,0.44,1.0,0.25,0.08,0.92,1.0,0.75,1.0,0.7,1.0,0.42,0.67,0.63,0.67,0.89,0.33,0.47,0.34,0.25,0.44,0.56,0.0,0.67,1.0,0.56,1.0,0.0,0.67,0.4,0.8,0.0
Italy,2000,Italy_2000,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2001,Italy_2001,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2002,Italy_2002,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2003,Italy_2003,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2004,Italy_2004,0.9,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.9,0.88,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2005,Italy_2005,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2006,Italy_2006,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2007,Italy_2007,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2008,Italy_2008,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2009,Italy_2009,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2010,Italy_2010,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2011,Italy_2011,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2012,Italy_2012,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2013,Italy_2013,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2014,Italy_2014,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2015,Italy_2015,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2016,Italy_2016,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2017,Italy_2017,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2018,Italy_2018,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2019,Italy_2019,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2020,Italy_2020,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2021,Italy_2021,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Italy,2022,Italy_2022,0.91,1.0,1.0,1.0,1.0,0.92,1.0,0.75,1.0,0.79,0.88,0.5,1.0,0.94,1.0,0.83,1.0,0.89,0.67,1.0,1.0,0.84,0.88,0.75,1.0,0.89,1.0,0.67,1.0,0.78,1.0,1.0,0.33,0.8,0.8,0.8
Latvia,2000,Latvia_2000,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2001,Latvia_2001,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2002,Latvia_2002,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2003,Latvia_2003,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2004,Latvia_2004,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2005,Latvia_2005,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2006,Latvia_2006,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2007,Latvia_2007,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2008,Latvia_2008,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2009,Latvia_2009,0.69,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.17,0.0,0.0,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2010,Latvia_2010,0.8,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2011,Latvia_2011,0.8,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2012,Latvia_2012,0.8,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2013,Latvia_2013,0.8,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2014,Latvia_2014,0.8,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2015,Latvia_2015,0.8,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2016,Latvia_2016,0.8,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2017,Latvia_2017,0.8,0.56,0.5,0.5,0.67,0.93,1.0,0.88,0.92,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2018,Latvia_2018,0.83,0.67,0.5,0.83,0.67,0.96,1.0,0.88,1.0,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2019,Latvia_2019,0.83,0.67,0.5,0.83,0.67,0.96,1.0,0.88,1.0,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2020,Latvia_2020,0.83,0.67,0.5,0.83,0.67,0.96,1.0,0.88,1.0,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2021,Latvia_2021,0.83,0.67,0.5,0.83,0.67,0.96,1.0,0.88,1.0,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Latvia,2022,Latvia_2022,0.83,0.67,0.5,0.83,0.67,0.96,1.0,0.88,1.0,0.88,0.88,0.75,1.0,0.92,1.0,0.75,1.0,0.7,0.83,0.78,0.5,0.79,0.84,0.67,1.0,0.89,1.0,0.67,1.0,0.72,0.75,0.75,0.67,0.7,0.6,0.8
Lithuania,2000,Lithuania_2000,0.64,0.28,0.5,0.33,0.0,0.75,1.0,1.0,0.25,0.75,0.5,0.75,1.0,0.71,0.38,0.75,1.0,0.7,0.83,0.44,0.83,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2001,Lithuania_2001,0.64,0.28,0.5,0.33,0.0,0.75,1.0,1.0,0.25,0.75,0.5,0.75,1.0,0.71,0.38,0.75,1.0,0.7,0.83,0.44,0.83,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2002,Lithuania_2002,0.62,0.28,0.5,0.33,0.0,0.75,1.0,1.0,0.25,0.67,0.5,0.5,1.0,0.71,0.38,0.75,1.0,0.7,0.83,0.44,0.83,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2003,Lithuania_2003,0.64,0.28,0.5,0.33,0.0,0.75,1.0,1.0,0.25,0.75,0.5,0.75,1.0,0.71,0.38,0.75,1.0,0.7,0.83,0.44,0.83,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2004,Lithuania_2004,0.64,0.28,0.5,0.33,0.0,0.75,1.0,1.0,0.25,0.75,0.5,0.75,1.0,0.71,0.38,0.75,1.0,0.7,0.83,0.44,0.83,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2005,Lithuania_2005,0.64,0.28,0.5,0.33,0.0,0.75,1.0,1.0,0.25,0.75,0.5,0.75,1.0,0.71,0.38,0.75,1.0,0.7,0.83,0.44,0.83,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2006,Lithuania_2006,0.66,0.28,0.5,0.33,0.0,0.75,1.0,1.0,0.25,0.75,0.5,0.75,1.0,0.71,0.38,0.75,1.0,0.8,1.0,0.56,0.83,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2007,Lithuania_2007,0.67,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.75,0.5,0.75,1.0,0.71,0.38,0.75,1.0,0.8,1.0,0.56,0.83,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2008,Lithuania_2008,0.72,0.33,0.5,0.5,0.0,0.75,1.0,1.0,0.25,0.83,0.75,0.75,1.0,0.71,0.38,0.75,1.0,0.96,1.0,0.89,1.0,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2009,Lithuania_2009,0.73,0.33,0.5,0.5,0.0,0.83,1.0,1.0,0.5,0.83,0.75,0.75,1.0,0.71,0.38,0.75,1.0,0.96,1.0,0.89,1.0,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2010,Lithuania_2010,0.73,0.33,0.5,0.5,0.0,0.83,1.0,1.0,0.5,0.83,0.75,0.75,1.0,0.71,0.38,0.75,1.0,0.96,1.0,0.89,1.0,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2011,Lithuania_2011,0.73,0.33,0.5,0.5,0.0,0.83,1.0,1.0,0.5,0.83,0.75,0.75,1.0,0.71,0.38,0.75,1.0,0.96,1.0,0.89,1.0,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2012,Lithuania_2012,0.73,0.33,0.5,0.5,0.0,0.83,1.0,1.0,0.5,0.83,0.75,0.75,1.0,0.71,0.38,0.75,1.0,0.96,1.0,0.89,1.0,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2013,Lithuania_2013,0.73,0.33,0.5,0.5,0.0,0.83,1.0,1.0,0.5,0.83,0.75,0.75,1.0,0.71,0.38,0.75,1.0,0.96,1.0,0.89,1.0,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2014,Lithuania_2014,0.74,0.33,0.5,0.5,0.0,0.83,1.0,1.0,0.5,0.83,0.75,0.75,1.0,0.76,0.62,0.66,1.0,0.96,1.0,0.89,1.0,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2015,Lithuania_2015,0.74,0.33,0.5,0.5,0.0,0.83,1.0,1.0,0.5,0.83,0.75,0.75,1.0,0.76,0.62,0.66,1.0,0.96,1.0,0.89,1.0,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
Lithuania,2016,Lithuania_2016,0.74,0.33,0.5,0.5,0.0,0.83,1.0,1.0,0.5,0.83,0.75,0.75,1.0,0.76,0.62,0.66,1.0,0.96,1.0,0.89,1.0,0.76,0.78,0.67,0.89,0.89,1.0,0.67,1.0,0.58,0.75,0.0,1.0,0.8,0.8,0.8
